Date,Time,Level,Entry
2025-10-22,13:57:34,INFO,Logger initialized and ready.
2025-10-22,13:57:37,INPUT,User_Input_MenuChoice: 1
2025-10-22,13:57:37,INFO,Monitoring process started.
2025-10-23,10:13:00,STATUS,CPU: 13.5%, RAM: 76.0%
2025-10-23,10:13:06,STATUS,CPU: 13.7%, RAM: 75.9%
2025-10-23,10:13:12,STATUS,CPU: 15.0%, RAM: 75.8%
2025-10-23,10:13:18,STATUS,CPU: 23.1%, RAM: 75.9%
2025-10-23,10:13:24,STATUS,CPU: 21.6%, RAM: 76.5%
2025-10-23,10:13:30,STATUS,CPU: 16.9%, RAM: 76.5%
2025-10-23,10:13:36,STATUS,CPU: 24.1%, RAM: 76.7%
2025-10-23,10:13:42,STATUS,CPU: 12.7%, RAM: 76.6%
2025-10-23,10:13:48,STATUS,CPU: 20.2%, RAM: 76.0%
2025-10-23,10:13:54,STATUS,CPU: 12.0%, RAM: 75.9%
2025-10-23,10:14:00,STATUS,CPU: 24.3%, RAM: 76.2%
2025-10-23,10:14:06,STATUS,CPU: 14.0%, RAM: 76.2%
2025-10-23,10:14:12,STATUS,CPU: 13.8%, RAM: 76.2%
2025-10-23,10:14:18,STATUS,CPU: 11.1%, RAM: 76.2%
2025-10-23,10:14:24,STATUS,CPU: 12.0%, RAM: 76.2%
2025-10-23,10:14:30,STATUS,CPU: 11.5%, RAM: 76.3%
2025-10-23,10:14:36,STATUS,CPU: 11.8%, RAM: 76.3%
2025-10-23,10:14:42,STATUS,CPU: 12.3%, RAM: 76.3%
2025-10-23,10:14:48,STATUS,CPU: 14.8%, RAM: 76.9%
2025-10-23,10:14:54,STATUS,CPU: 20.9%, RAM: 76.9%
2025-10-23,10:15:00,STATUS,CPU: 14.3%, RAM: 76.9%
2025-10-23,10:15:06,STATUS,CPU: 15.7%, RAM: 76.6%
2025-10-23,10:15:12,STATUS,CPU: 12.2%, RAM: 76.6%
2025-10-23,10:15:18,STATUS,CPU: 18.8%, RAM: 76.8%
2025-10-23,10:15:24,STATUS,CPU: 14.0%, RAM: 76.8%
2025-10-23,10:15:30,STATUS,CPU: 15.2%, RAM: 76.6%
2025-10-23,10:15:36,STATUS,CPU: 20.9%, RAM: 76.9%
2025-10-23,10:15:42,STATUS,CPU: 13.2%, RAM: 77.0%
2025-10-23,10:15:48,STATUS,CPU: 13.4%, RAM: 77.0%
2025-10-23,10:15:54,STATUS,CPU: 11.8%, RAM: 77.2%
2025-10-23,10:16:00,STATUS,CPU: 12.6%, RAM: 77.3%
2025-10-23,10:16:06,STATUS,CPU: 12.3%, RAM: 77.8%
2025-10-23,10:16:12,STATUS,CPU: 20.6%, RAM: 77.0%
2025-10-23,10:16:18,STATUS,CPU: 29.1%, RAM: 77.3%
2025-10-23,10:16:24,STATUS,CPU: 13.2%, RAM: 77.8%
2025-10-23,10:16:30,STATUS,CPU: 22.6%, RAM: 78.3%
2025-10-23,10:16:36,STATUS,CPU: 13.6%, RAM: 78.0%
2025-10-23,10:16:42,STATUS,CPU: 12.0%, RAM: 77.6%
2025-10-23,10:16:48,STATUS,CPU: 14.4%, RAM: 77.4%
2025-10-23,10:16:54,STATUS,CPU: 12.0%, RAM: 77.8%
2025-10-23,10:17:00,STATUS,CPU: 15.8%, RAM: 77.9%
2025-10-23,10:17:06,STATUS,CPU: 27.5%, RAM: 78.7%
2025-10-23,10:17:12,STATUS,CPU: 15.1%, RAM: 77.0%
2025-10-23,10:17:18,STATUS,CPU: 12.3%, RAM: 76.9%
2025-10-23,10:17:24,STATUS,CPU: 22.0%, RAM: 77.2%
2025-10-23,10:17:30,STATUS,CPU: 12.0%, RAM: 77.2%
2025-10-23,10:17:36,STATUS,CPU: 13.2%, RAM: 77.2%
2025-10-23,10:17:42,STATUS,CPU: 12.7%, RAM: 77.1%
2025-10-23,10:17:48,STATUS,CPU: 11.8%, RAM: 77.2%
2025-10-23,10:17:54,STATUS,CPU: 12.5%, RAM: 77.3%
2025-10-23,10:18:00,STATUS,CPU: 25.9%, RAM: 75.4%
2025-10-23,10:18:06,STATUS,CPU: 16.3%, RAM: 75.3%
2025-10-23,10:18:13,STATUS,CPU: 18.7%, RAM: 75.5%
2025-10-23,10:18:19,STATUS,CPU: 13.3%, RAM: 76.4%
2025-10-23,10:18:25,STATUS,CPU: 13.6%, RAM: 76.9%
2025-10-23,10:18:31,STATUS,CPU: 12.6%, RAM: 77.1%
2025-10-23,10:18:37,STATUS,CPU: 12.5%, RAM: 76.4%
2025-10-23,10:18:43,STATUS,CPU: 14.6%, RAM: 76.4%
2025-10-23,10:18:49,STATUS,CPU: 12.8%, RAM: 76.4%
2025-10-23,10:18:55,STATUS,CPU: 14.8%, RAM: 76.5%
2025-10-23,10:19:01,STATUS,CPU: 17.8%, RAM: 76.6%
2025-10-23,10:19:07,STATUS,CPU: 17.7%, RAM: 76.5%
2025-10-23,10:19:13,STATUS,CPU: 16.8%, RAM: 77.1%
2025-10-23,10:19:19,STATUS,CPU: 14.5%, RAM: 77.2%
2025-10-23,10:19:25,STATUS,CPU: 14.3%, RAM: 77.3%
2025-10-23,10:19:31,STATUS,CPU: 14.0%, RAM: 77.2%
2025-10-23,10:19:37,STATUS,CPU: 19.0%, RAM: 77.0%
2025-10-23,10:19:43,STATUS,CPU: 12.8%, RAM: 77.0%
2025-10-23,10:19:49,STATUS,CPU: 11.5%, RAM: 77.0%
2025-10-23,10:19:55,STATUS,CPU: 42.9%, RAM: 77.2%
2025-10-23,10:20:01,STATUS,CPU: 17.1%, RAM: 77.1%
2025-10-23,10:20:07,STATUS,CPU: 13.6%, RAM: 77.0%
2025-10-23,10:20:13,STATUS,CPU: 12.1%, RAM: 77.0%
2025-10-23,10:20:19,STATUS,CPU: 11.8%, RAM: 77.0%
2025-10-23,10:20:25,STATUS,CPU: 12.6%, RAM: 77.0%
2025-10-23,10:20:31,STATUS,CPU: 12.0%, RAM: 77.1%
2025-10-23,10:20:37,STATUS,CPU: 19.3%, RAM: 77.0%
2025-10-23,10:20:43,STATUS,CPU: 13.2%, RAM: 77.0%
2025-10-23,10:20:49,STATUS,CPU: 15.5%, RAM: 77.8%
2025-10-23,10:20:55,STATUS,CPU: 12.3%, RAM: 77.2%
2025-10-23,10:21:01,STATUS,CPU: 20.0%, RAM: 77.3%
2025-10-23,10:21:07,STATUS,CPU: 14.8%, RAM: 77.3%
2025-10-23,10:21:13,STATUS,CPU: 14.3%, RAM: 77.6%
2025-10-23,10:21:19,STATUS,CPU: 13.8%, RAM: 77.7%
2025-10-23,10:21:25,STATUS,CPU: 25.6%, RAM: 77.8%
2025-10-23,10:21:31,STATUS,CPU: 16.3%, RAM: 78.7%
2025-10-23,10:21:37,STATUS,CPU: 19.0%, RAM: 78.1%
2025-10-23,10:21:43,STATUS,CPU: 14.3%, RAM: 78.0%
2025-10-23,10:21:49,STATUS,CPU: 13.4%, RAM: 78.1%
2025-10-23,10:21:55,STATUS,CPU: 15.5%, RAM: 78.2%
2025-10-23,10:22:01,STATUS,CPU: 22.0%, RAM: 78.3%
2025-10-23,10:22:07,STATUS,CPU: 19.1%, RAM: 78.5%
2025-10-23,10:22:13,STATUS,CPU: 21.7%, RAM: 78.8%
2025-10-23,10:22:19,STATUS,CPU: 17.5%, RAM: 78.9%
2025-10-23,10:22:25,STATUS,CPU: 17.4%, RAM: 78.9%
2025-10-23,10:22:31,STATUS,CPU: 23.1%, RAM: 79.0%
2025-10-23,10:22:37,STATUS,CPU: 18.1%, RAM: 79.0%
2025-10-23,10:22:43,STATUS,CPU: 14.1%, RAM: 79.0%
2025-10-23,10:22:49,STATUS,CPU: 15.7%, RAM: 79.6%
2025-10-23,10:22:55,STATUS,CPU: 12.0%, RAM: 78.4%
2025-10-23,10:23:01,STATUS,CPU: 12.7%, RAM: 78.0%
2025-10-23,10:23:07,STATUS,CPU: 16.3%, RAM: 78.0%
2025-10-23,10:23:13,STATUS,CPU: 13.0%, RAM: 78.0%
2025-10-23,10:23:19,STATUS,CPU: 14.2%, RAM: 78.0%
2025-10-23,10:23:25,STATUS,CPU: 13.2%, RAM: 78.0%
2025-10-23,10:23:31,STATUS,CPU: 14.5%, RAM: 78.0%
2025-10-23,10:23:37,STATUS,CPU: 15.6%, RAM: 78.0%
2025-10-23,10:23:43,STATUS,CPU: 15.3%, RAM: 78.1%
2025-10-23,10:23:49,STATUS,CPU: 12.4%, RAM: 78.1%
2025-10-23,10:23:55,STATUS,CPU: 15.0%, RAM: 78.1%
2025-10-23,10:24:01,STATUS,CPU: 13.8%, RAM: 78.4%
2025-10-23,10:24:07,STATUS,CPU: 16.5%, RAM: 78.3%
2025-10-23,10:24:13,STATUS,CPU: 13.5%, RAM: 78.2%
2025-10-23,10:24:19,STATUS,CPU: 39.0%, RAM: 78.8%
2025-10-23,10:24:25,STATUS,CPU: 12.8%, RAM: 76.1%
2025-10-23,10:24:31,STATUS,CPU: 12.6%, RAM: 75.7%
2025-10-23,10:24:37,STATUS,CPU: 15.1%, RAM: 75.6%
2025-10-23,10:24:43,STATUS,CPU: 13.8%, RAM: 75.6%
2025-10-23,10:24:49,STATUS,CPU: 17.5%, RAM: 76.3%
2025-10-23,10:24:55,STATUS,CPU: 19.3%, RAM: 76.2%
2025-10-23,10:25:01,STATUS,CPU: 28.8%, RAM: 76.4%
2025-10-23,10:25:07,STATUS,CPU: 14.5%, RAM: 75.9%
2025-10-23,10:25:13,STATUS,CPU: 11.5%, RAM: 76.4%
2025-10-23,10:25:19,STATUS,CPU: 11.3%, RAM: 76.0%
2025-10-23,10:25:25,STATUS,CPU: 11.8%, RAM: 76.0%
2025-10-23,10:25:31,STATUS,CPU: 12.9%, RAM: 76.0%
2025-10-23,10:25:37,STATUS,CPU: 16.7%, RAM: 76.2%
2025-10-23,10:25:43,STATUS,CPU: 13.0%, RAM: 76.3%
2025-10-23,10:25:49,STATUS,CPU: 13.8%, RAM: 76.3%
2025-10-23,10:25:55,STATUS,CPU: 14.7%, RAM: 76.3%
2025-10-23,10:26:01,STATUS,CPU: 15.0%, RAM: 76.4%
2025-10-23,10:26:07,STATUS,CPU: 14.8%, RAM: 76.4%
2025-10-23,10:26:13,STATUS,CPU: 14.7%, RAM: 76.3%
2025-10-23,10:26:19,STATUS,CPU: 13.3%, RAM: 76.3%
2025-10-23,10:26:25,STATUS,CPU: 27.3%, RAM: 77.0%
2025-10-23,10:26:31,STATUS,CPU: 16.4%, RAM: 77.1%
2025-10-23,10:26:38,STATUS,CPU: 13.9%, RAM: 76.4%
2025-10-23,10:26:44,STATUS,CPU: 17.5%, RAM: 76.9%
2025-10-23,10:26:50,STATUS,CPU: 18.9%, RAM: 76.7%
2025-10-23,10:26:56,STATUS,CPU: 37.3%, RAM: 79.2%
2025-10-23,10:27:02,STATUS,CPU: 14.8%, RAM: 78.5%
2025-10-23,10:27:08,STATUS,CPU: 43.5%, RAM: 78.4%
2025-10-23,10:27:14,STATUS,CPU: 12.9%, RAM: 78.5%
2025-10-23,10:27:20,STATUS,CPU: 14.6%, RAM: 78.6%
2025-10-23,10:27:26,STATUS,CPU: 12.4%, RAM: 78.6%
2025-10-23,10:27:32,STATUS,CPU: 41.4%, RAM: 78.9%
2025-10-23,10:27:38,STATUS,CPU: 14.0%, RAM: 79.1%
2025-10-23,10:27:44,STATUS,CPU: 14.0%, RAM: 78.6%
2025-10-23,10:27:50,STATUS,CPU: 28.8%, RAM: 78.8%
2025-10-23,10:27:56,STATUS,CPU: 17.5%, RAM: 78.7%
2025-10-23,10:28:02,STATUS,CPU: 11.8%, RAM: 78.6%
2025-10-23,10:28:08,STATUS,CPU: 22.1%, RAM: 78.6%
2025-10-23,10:28:14,STATUS,CPU: 18.3%, RAM: 78.8%
2025-10-23,10:28:20,STATUS,CPU: 14.2%, RAM: 78.1%
2025-10-23,10:28:26,STATUS,CPU: 11.9%, RAM: 78.1%
2025-10-23,10:28:32,STATUS,CPU: 13.2%, RAM: 78.1%
2025-10-23,10:28:38,STATUS,CPU: 13.3%, RAM: 78.1%
2025-10-23,10:28:44,STATUS,CPU: 12.5%, RAM: 78.1%
2025-10-23,10:28:50,STATUS,CPU: 13.0%, RAM: 78.7%
2025-10-23,10:28:56,STATUS,CPU: 12.6%, RAM: 78.3%
2025-10-23,10:29:02,STATUS,CPU: 14.4%, RAM: 78.0%
2025-10-23,10:29:08,STATUS,CPU: 14.6%, RAM: 77.4%
2025-10-23,10:29:14,STATUS,CPU: 15.5%, RAM: 77.4%
2025-10-23,10:29:20,STATUS,CPU: 16.0%, RAM: 77.3%
2025-10-23,10:29:26,STATUS,CPU: 17.0%, RAM: 77.4%
2025-10-23,10:29:32,STATUS,CPU: 12.3%, RAM: 77.4%
2025-10-23,10:29:38,STATUS,CPU: 30.0%, RAM: 77.8%
2025-10-23,10:29:44,STATUS,CPU: 12.8%, RAM: 78.5%
2025-10-23,10:29:50,STATUS,CPU: 14.0%, RAM: 78.0%
2025-10-23,10:29:56,STATUS,CPU: 12.7%, RAM: 77.8%
2025-10-23,10:30:02,STATUS,CPU: 14.5%, RAM: 78.0%
2025-10-23,10:30:08,STATUS,CPU: 11.6%, RAM: 77.9%
2025-10-23,10:30:14,STATUS,CPU: 13.8%, RAM: 78.2%
2025-10-23,10:30:20,STATUS,CPU: 11.8%, RAM: 78.0%
2025-10-23,10:30:26,STATUS,CPU: 27.9%, RAM: 78.2%
2025-10-23,10:30:32,STATUS,CPU: 11.1%, RAM: 78.5%
2025-10-23,10:30:38,STATUS,CPU: 12.3%, RAM: 78.3%
2025-10-23,10:30:44,STATUS,CPU: 12.2%, RAM: 78.1%
2025-10-23,10:30:50,STATUS,CPU: 11.3%, RAM: 77.9%
2025-10-23,10:30:56,STATUS,CPU: 12.0%, RAM: 77.9%
2025-10-23,10:31:02,STATUS,CPU: 13.2%, RAM: 78.0%
2025-10-23,10:31:08,STATUS,CPU: 20.3%, RAM: 77.5%
2025-10-23,10:31:14,STATUS,CPU: 12.5%, RAM: 77.5%
2025-10-23,10:31:20,STATUS,CPU: 15.0%, RAM: 77.5%
2025-10-23,10:31:26,STATUS,CPU: 15.2%, RAM: 77.5%
2025-10-23,10:31:32,STATUS,CPU: 19.4%, RAM: 77.4%
2025-10-23,10:31:38,STATUS,CPU: 12.8%, RAM: 77.5%
2025-10-23,10:31:44,STATUS,CPU: 20.9%, RAM: 77.6%
2025-10-23,10:31:50,STATUS,CPU: 12.5%, RAM: 77.6%
2025-10-23,10:31:56,STATUS,CPU: 19.7%, RAM: 77.6%
2025-10-23,10:32:02,STATUS,CPU: 18.8%, RAM: 77.8%
2025-10-23,10:32:08,STATUS,CPU: 12.8%, RAM: 77.2%
2025-10-23,10:32:14,STATUS,CPU: 12.5%, RAM: 77.1%
2025-10-23,10:32:20,STATUS,CPU: 13.5%, RAM: 77.1%
2025-10-23,10:32:26,STATUS,CPU: 14.1%, RAM: 77.7%
2025-10-23,10:32:32,STATUS,CPU: 16.7%, RAM: 77.6%
2025-10-23,10:32:38,STATUS,CPU: 27.1%, RAM: 78.0%
2025-10-23,10:32:44,STATUS,CPU: 23.0%, RAM: 77.5%
2025-10-23,10:32:50,STATUS,CPU: 17.3%, RAM: 77.6%
2025-10-23,10:32:56,STATUS,CPU: 15.5%, RAM: 77.8%
2025-10-23,10:33:02,STATUS,CPU: 11.2%, RAM: 77.5%
2025-10-23,10:33:08,STATUS,CPU: 22.4%, RAM: 77.7%
2025-10-23,10:33:14,STATUS,CPU: 15.5%, RAM: 77.2%
2025-10-23,10:33:20,STATUS,CPU: 13.0%, RAM: 75.4%
2025-10-23,10:33:26,STATUS,CPU: 11.5%, RAM: 74.5%
2025-10-23,10:33:32,STATUS,CPU: 9.5%, RAM: 75.2%
2025-10-23,10:33:38,STATUS,CPU: 8.5%, RAM: 75.3%
2025-10-23,10:33:44,STATUS,CPU: 32.5%, RAM: 76.5%
2025-10-23,10:33:50,STATUS,CPU: 23.2%, RAM: 76.8%
2025-10-23,10:33:56,STATUS,CPU: 34.6%, RAM: 76.0%
2025-10-23,10:34:02,STATUS,CPU: 9.8%, RAM: 75.4%
2025-10-23,10:34:08,STATUS,CPU: 25.3%, RAM: 71.0%
2025-10-23,10:34:14,STATUS,CPU: 10.2%, RAM: 70.2%
2025-10-23,10:34:21,STATUS,CPU: 35.6%, RAM: 70.4%
2025-10-23,10:34:27,STATUS,CPU: 8.5%, RAM: 70.5%
2025-10-23,10:34:33,STATUS,CPU: 14.4%, RAM: 70.7%
2025-10-23,10:34:39,STATUS,CPU: 8.3%, RAM: 70.7%
2025-10-23,10:34:45,STATUS,CPU: 7.8%, RAM: 70.6%
2025-10-23,10:34:51,STATUS,CPU: 8.4%, RAM: 70.6%
2025-10-23,10:34:57,STATUS,CPU: 8.5%, RAM: 70.6%
2025-10-23,10:35:03,STATUS,CPU: 8.2%, RAM: 71.2%
2025-10-23,10:35:09,STATUS,CPU: 8.8%, RAM: 70.9%
2025-10-23,10:35:15,STATUS,CPU: 14.0%, RAM: 70.8%
2025-10-23,10:35:21,STATUS,CPU: 9.0%, RAM: 70.8%
2025-10-23,10:35:27,STATUS,CPU: 17.5%, RAM: 70.8%
2025-10-23,10:35:33,STATUS,CPU: 9.2%, RAM: 70.9%
2025-10-23,10:35:39,STATUS,CPU: 10.9%, RAM: 70.9%
2025-10-23,10:35:45,STATUS,CPU: 8.5%, RAM: 71.1%
2025-10-23,10:35:51,STATUS,CPU: 12.2%, RAM: 71.2%
2025-10-23,10:35:57,STATUS,CPU: 8.2%, RAM: 71.2%
2025-10-23,10:36:03,STATUS,CPU: 14.2%, RAM: 71.3%
2025-10-23,10:36:09,STATUS,CPU: 10.2%, RAM: 71.3%
2025-10-23,10:36:15,STATUS,CPU: 7.3%, RAM: 71.3%
2025-10-23,10:36:21,STATUS,CPU: 20.1%, RAM: 71.2%
2025-10-23,10:36:27,STATUS,CPU: 8.5%, RAM: 71.2%
2025-10-23,10:36:33,STATUS,CPU: 13.2%, RAM: 71.1%
2025-10-23,10:36:39,STATUS,CPU: 9.6%, RAM: 71.1%
2025-10-23,10:36:45,STATUS,CPU: 7.8%, RAM: 71.4%
2025-10-23,10:36:51,STATUS,CPU: 8.5%, RAM: 71.2%
2025-10-23,10:36:57,STATUS,CPU: 8.7%, RAM: 71.2%
2025-10-23,10:37:03,STATUS,CPU: 11.0%, RAM: 71.4%
2025-10-23,10:37:09,STATUS,CPU: 12.5%, RAM: 71.4%
2025-10-23,10:37:15,STATUS,CPU: 8.0%, RAM: 71.4%
2025-10-23,10:37:21,STATUS,CPU: 11.2%, RAM: 71.4%
2025-10-23,10:37:27,STATUS,CPU: 15.0%, RAM: 71.4%
2025-10-23,10:37:33,STATUS,CPU: 10.1%, RAM: 71.5%
2025-10-23,10:37:39,STATUS,CPU: 8.1%, RAM: 71.5%
2025-10-23,10:37:45,STATUS,CPU: 10.0%, RAM: 71.7%
2025-10-23,10:37:51,STATUS,CPU: 9.5%, RAM: 71.7%
2025-10-23,10:37:57,STATUS,CPU: 10.4%, RAM: 71.7%
2025-10-23,10:38:03,STATUS,CPU: 9.0%, RAM: 71.9%
2025-10-23,10:38:09,STATUS,CPU: 9.0%, RAM: 71.8%
2025-10-23,10:38:15,STATUS,CPU: 7.5%, RAM: 71.8%
2025-10-23,10:38:21,STATUS,CPU: 9.5%, RAM: 71.9%
2025-10-23,10:38:27,STATUS,CPU: 11.2%, RAM: 71.9%
2025-10-23,10:38:33,STATUS,CPU: 10.0%, RAM: 71.9%
2025-10-23,10:38:39,STATUS,CPU: 8.7%, RAM: 72.0%
2025-10-23,10:38:45,STATUS,CPU: 14.0%, RAM: 72.0%
2025-10-23,10:38:51,STATUS,CPU: 7.6%, RAM: 72.0%
2025-10-23,10:38:57,STATUS,CPU: 8.0%, RAM: 72.2%
2025-10-23,10:39:03,STATUS,CPU: 12.3%, RAM: 72.2%
2025-10-23,10:39:09,STATUS,CPU: 9.0%, RAM: 72.3%
2025-10-23,10:39:15,STATUS,CPU: 27.5%, RAM: 72.4%
2025-10-23,10:39:21,STATUS,CPU: 22.1%, RAM: 72.6%
2025-10-23,10:39:27,STATUS,CPU: 34.1%, RAM: 73.2%
2025-10-23,10:39:33,STATUS,CPU: 8.5%, RAM: 73.1%
2025-10-23,10:39:39,STATUS,CPU: 12.7%, RAM: 73.2%
2025-10-23,10:39:45,STATUS,CPU: 9.4%, RAM: 73.2%
2025-10-23,10:39:51,STATUS,CPU: 7.3%, RAM: 73.2%
2025-10-23,10:39:57,STATUS,CPU: 8.2%, RAM: 73.2%
2025-10-23,10:40:03,STATUS,CPU: 8.4%, RAM: 73.3%
2025-10-23,10:40:09,STATUS,CPU: 9.2%, RAM: 73.3%
2025-10-23,10:40:15,STATUS,CPU: 9.0%, RAM: 73.1%
2025-10-23,10:40:21,STATUS,CPU: 7.8%, RAM: 73.0%
2025-10-23,10:40:27,STATUS,CPU: 8.2%, RAM: 73.1%
2025-10-23,10:40:33,STATUS,CPU: 15.0%, RAM: 73.1%
2025-10-23,10:40:39,STATUS,CPU: 8.5%, RAM: 73.3%
2025-10-23,10:40:45,STATUS,CPU: 10.4%, RAM: 73.2%
2025-10-23,10:40:51,STATUS,CPU: 8.2%, RAM: 73.2%
2025-10-23,10:40:57,STATUS,CPU: 10.9%, RAM: 73.2%
2025-10-23,10:41:03,STATUS,CPU: 12.4%, RAM: 73.3%
2025-10-23,10:41:09,STATUS,CPU: 10.7%, RAM: 73.4%
2025-10-23,10:41:16,STATUS,CPU: 13.7%, RAM: 73.5%
2025-10-23,10:41:22,STATUS,CPU: 8.2%, RAM: 73.6%
2025-10-23,10:41:28,STATUS,CPU: 10.0%, RAM: 73.6%
2025-10-23,10:41:34,STATUS,CPU: 8.2%, RAM: 73.6%
2025-10-23,10:41:40,STATUS,CPU: 8.0%, RAM: 73.8%
2025-10-23,10:41:46,STATUS,CPU: 7.5%, RAM: 73.7%
2025-10-23,10:41:52,STATUS,CPU: 93.3%, RAM: 74.2%
2025-10-23,10:41:58,STATUS,CPU: 79.6%, RAM: 76.1%
2025-10-23,10:42:04,STATUS,CPU: 45.8%, RAM: 74.7%
2025-10-23,10:42:10,STATUS,CPU: 21.7%, RAM: 74.7%
2025-10-23,10:42:16,STATUS,CPU: 10.2%, RAM: 74.4%
2025-10-23,10:42:22,STATUS,CPU: 8.5%, RAM: 74.4%
2025-10-23,10:42:28,STATUS,CPU: 17.6%, RAM: 74.6%
2025-10-23,10:42:34,STATUS,CPU: 8.2%, RAM: 76.5%
2025-10-23,10:42:40,STATUS,CPU: 11.0%, RAM: 75.3%
2025-10-23,10:42:46,STATUS,CPU: 8.4%, RAM: 75.4%
2025-10-23,10:42:52,STATUS,CPU: 10.4%, RAM: 75.7%
2025-10-23,10:42:58,STATUS,CPU: 8.4%, RAM: 75.7%
2025-10-23,10:43:04,STATUS,CPU: 7.5%, RAM: 76.0%
2025-10-23,10:43:10,STATUS,CPU: 8.2%, RAM: 75.3%
2025-10-23,10:43:16,STATUS,CPU: 7.7%, RAM: 75.3%
2025-10-23,10:43:22,STATUS,CPU: 7.9%, RAM: 75.2%
2025-10-23,10:43:28,STATUS,CPU: 10.4%, RAM: 75.2%
2025-10-23,10:43:34,STATUS,CPU: 8.2%, RAM: 75.4%
2025-10-23,10:43:40,STATUS,CPU: 10.7%, RAM: 75.4%
2025-10-23,10:43:46,STATUS,CPU: 11.7%, RAM: 75.5%
2025-10-23,10:43:52,STATUS,CPU: 10.2%, RAM: 75.5%
2025-10-23,10:43:58,STATUS,CPU: 7.5%, RAM: 75.5%
2025-10-23,10:44:04,STATUS,CPU: 10.8%, RAM: 75.6%
2025-10-23,10:44:10,STATUS,CPU: 8.0%, RAM: 75.6%
2025-10-23,10:44:16,STATUS,CPU: 10.8%, RAM: 75.5%
2025-10-23,10:44:22,STATUS,CPU: 45.9%, RAM: 77.0%
2025-10-23,10:44:28,STATUS,CPU: 6.0%, RAM: 74.7%
2025-10-23,10:44:34,STATUS,CPU: 7.0%, RAM: 74.7%
2025-10-23,10:44:40,STATUS,CPU: 3.5%, RAM: 74.7%
2025-10-23,10:45:36,STATUS,CPU: 21.1%, RAM: 77.1%
2025-10-23,10:45:43,STATUS,CPU: 7.0%, RAM: 73.0%
2025-10-23,10:45:49,STATUS,CPU: 20.2%, RAM: 73.0%
2025-10-23,10:45:55,STATUS,CPU: 60.6%, RAM: 73.0%
2025-10-23,10:46:01,STATUS,CPU: 6.0%, RAM: 72.4%
2025-10-23,10:46:07,STATUS,CPU: 6.2%, RAM: 72.4%
2025-10-23,10:46:13,STATUS,CPU: 3.2%, RAM: 67.8%
2025-10-23,10:46:19,STATUS,CPU: 4.7%, RAM: 68.2%
2025-10-23,10:46:25,STATUS,CPU: 6.4%, RAM: 70.5%
2025-10-23,10:49:13,STATUS,CPU: 72.8%, RAM: 74.3%
2025-10-23,10:49:19,STATUS,CPU: 48.7%, RAM: 74.8%
2025-10-23,10:49:25,STATUS,CPU: 19.6%, RAM: 73.5%
2025-10-23,10:49:31,STATUS,CPU: 46.5%, RAM: 77.0%
2025-10-23,10:49:37,STATUS,CPU: 27.6%, RAM: 76.1%
2025-10-23,10:49:43,STATUS,CPU: 9.8%, RAM: 75.8%
2025-10-23,10:49:49,STATUS,CPU: 24.6%, RAM: 76.2%
2025-10-23,10:49:53,INPUT,User_Input_MenuChoice: 7
2025-10-23,10:49:54,INFO,Monitoring process stopped.
